Distance (m), Temperature (K), Velocity (m/s), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO
1.900000000000000300e-02,2.175890259718587004e+03,2.804658435728638821e+00,4.065483411843731371e-04,3.749946340278098627e-05,3.392729737636125502e-04,9.605319192264405101e-03,2.779905894822739826e-03,1.187777683794031119e-01,1.337904670120783016e-06,9.821726236038560865e-08,1.132542332472406467e-17,5.326688469345929650e-18,7.308083202243098557e-18,4.640552531268788888e-19,3.673715650881253094e-17,4.778106093157531258e-18,1.332775665281262824e-02,1.299258397609256988e-01,3.212443045808250938e-09,3.023788729009709283e-11,2.744974170135755419e-16,3.975065063119579705e-18,9.589771712798398927e-18,-6.970308332267520465e-19,-1.035527191908617750e-16,-2.177903239884771468e-18,-2.994498737266640031e-17,-1.415110475777043451e-18,-1.813974229918742921e-18,-3.260933262936662316e-17,-5.895463573567451524e-17,-1.440366304578260673e-17,3.609132007014668344e-09,4.699226157210078789e-10,8.822472641168841888e-11,1.595771609375571331e-10,2.026176535586866549e-09,6.306342414700013090e-05,1.739954969792858492e-08,1.871678846727528230e-07,2.270069626910041598e-09,1.642755113519855853e-14,3.159894974674518386e-12,2.647362893188433561e-18,-3.413155492719254139e-19,-9.747607168341423358e-17,1.642053470038780402e-13,6.307598833661695073e-11,4.316314241571193785e-12,7.247353732676827809e-01,-8.107748807825210939e-15,-1.530668377136949565e-18,-2.103629158057851747e-18,-2.304155880340055429e-19,-1.920658264256266007e-17
2.000000000000000042e-02,2.186938151624403872e+03,2.816698172285248436e+00,3.776382187500212624e-04,3.211742813634803372e-05,2.935059563078658523e-04,8.955691849588314629e-03,2.616230576218289867e-03,1.192088581011683524e-01,1.188978129311826642e-06,9.060943294945882449e-08,1.306529214447872402e-17,5.859641717081486968e-18,1.631760403329291126e-17,1.054552745283214517e-18,8.586536650208059996e-17,3.549688011853912529e-17,1.252222764463198183e-02,1.312003005821887336e-01,2.566591908394971779e-09,2.661424662858106893e-11,2.043681801907558242e-16,3.406387661922591053e-18,1.475190597849511807e-17,5.581680110344294429e-19,8.888182419068202682e-17,1.585815747388729507e-18,2.378952861616105980e-17,1.028346136886286072e-18,1.329066186616430875e-18,2.726627961148959260e-17,4.674201869025458656e-17,1.286350951578641957e-17,3.562040607937082135e-09,4.324215540144379691e-10,9.045193285539035266e-11,1.767939043637112855e-10,1.747508403707018604e-09,6.877800153922986872e-05,1.942221344740886949e-08,1.844595964606371522e-07,2.241464141200817752e-09,1.630575015719334681e-14,3.307702909740334228e-12,2.522564436101384950e-18,2.572386851075536375e-19,1.164805047835907320e-16,1.906245680795932230e-13,7.100726105880483628e-11,4.513813693566400276e-12,7.247231572255298238e-01,-6.849985470384063176e-15,1.132226490863995779e-18,1.572695718549221840e-18,1.622901392516370931e-19,1.517845460458154396e-17
2.099999999999999784e-02,2.195343607372942188e+03,2.825829680243035380e+00,3.555532779460602536e-04,2.831846786630586033e-05,2.607877353125789550e-04,8.454090610272822770e-03,2.488153264318753843e-03,1.195343255095345364e-01,1.082400050000080230e-06,8.499448370925256136e-08,1.149458137218424122e-17,3.658436985046582408e-18,5.293410243704645662e-18,3.218903795073657231e-19,2.555374602259276267e-17,4.833336998864287554e-18,1.189096732977631445e-02,1.321987090543802756e-01,2.138669582482521022e-09,2.396765361998250743e-11,1.581924988488405801e-16,2.321630910040078384e-18,6.533426145782416508e-18,-4.433456274154019122e-19,-7.437452474757838919e-17,-1.183865236973904962e-18,-1.900740531428098761e-17,-7.722885383027071047e-19,-1.003518184739745046e-18,-2.186213920252199647e-17,-3.605755267359718450e-17,-1.125064103530760150e-17,3.511898043585365765e-09,4.058531083401450015e-10,9.255431371722167919e-11,1.926414381740274106e-10,1.548950300429161986e-09,7.411163341488989772e-05,2.127699807276075740e-08,1.816714129149455856e-07,2.228513672358730541e-09,1.617777123093774022e-14,3.432090289759072596e-12,2.090412248691589693e-18,-1.805197779376536054e-19,-7.136175101274831539e-17,2.148788670394297899e-13,7.824065730756114894e-11,4.680708421005278709e-12,7.247136025209085508e-01,-7.921675598392926820e-15,-8.635389330151121957e-19,-1.209207272202081506e-18,-1.190336618255797700e-19,-1.207862893851574453e-17
2.199999999999999872e-02,2.201887104041725252e+03,2.832921282996495371e+00,3.383063359030249280e-04,2.553647856617945639e-05,2.366005260081467123e-04,8.058968439218720109e-03,2.386372137893206288e-03,1.197862000123853382e-01,1.003346076195084024e-06,8.072157189883755381e-08,1.186987134876249112e-17,3.542633006163146073e-18,7.449638560311816339e-18,4.618590045363221110e-19,3.882642316339121999e-17,1.403247611938684036e-17,1.138853301182447646e-02,1.329931392434609005e-01,1.841227380810741610e-09,2.197853135260066395e-11,1.296695811751512466e-16,2.015570322888213666e-18,7.575945645763716647e-18,-8.380405727658087222e-20,-1.496765407926174414e-17,-1.968906842011267034e-19,-3.364104475770901306e-18,-1.238437993791075369e-19,-1.617555117420877216e-19,-4.110575575763174250e-18,-6.533535955076158024e-18,-2.279025845091893629e-18,3.463962595210786898e-09,3.863540200046899942e-10,9.451193244137333435e-11,2.071298936161063727e-10,1.402504733802846486e-09,7.914144712871880902e-05,2.298884128390588658e-08,1.789803119557238661e-07,2.228166554595902654e-09,1.606679086048468082e-14,3.539607674251131713e-12,1.965137795160719991e-18,-2.459694497196538165e-20,-6.635218167610457145e-18,2.370438994026054030e-13,8.479885586980455618e-11,4.823782093762591954e-12,7.247059065678597145e-01,-7.894463939682962498e-15,-1.407319003182920847e-19,-1.986875409383385575e-19,-1.896324952859253348e-20,-2.158889858785206240e-18
2.299999999999999961e-02,2.207071872497782351e+03,2.838529623351224274e+00,3.246089530163319132e-04,2.344051012573213511e-05,2.182434111069284110e-04,7.742825531808142717e-03,2.304456077680311268e-03,1.199848213654580442e-01,9.430689290406554304e-07,7.739341205954516802e-08,1.261974830763666362e-17,3.924827801423769375e-18,1.280298321952565734e-17,8.057544581235817804e-19,7.218067201880892272e-17,3.489216716852056400e-17,1.098351265926544688e-02,1.336333911143811615e-01,1.626610859948549299e-09,2.044911980683576272e-11,1.106804471616495820e-16,1.942446210842080497e-18,1.086894653687668393e-17,5.902374488399062959e-19,1.074500643850661747e-16,1.416818974886546456e-18,2.517960722946346192e-17,9.263923349789407947e-19,1.213707144947202070e-18,3.014638170685183774e-17,4.694295700471890886e-17,1.732349810378210902e-17,3.420580038973245069e-09,3.717034553981219810e-10,9.632545618952484243e-11,2.203096510203707946e-10,1.291558557490523064e-09,8.392619452423292603e-05,2.458157503192376672e-08,1.764831626801109551e-07,2.237995929323820992e-09,1.597408290480559597e-14,3.633170290242727066e-12,1.924051299583784353e-18,2.247225714784378783e-19,1.502409621518196498e-16,2.571363126703862257e-13,9.071286347927149167e-11,4.947734138616070137e-12,7.246995432468097409e-01,-6.769961440098474889e-15,1.060595583172755524e-18,1.503925611600221613e-18,1.382643823867577658e-19,1.596407769285531598e-17
2.400000000000000050e-02,2.211237340685032450e+03,2.843028452145104801e+00,3.135851908084597039e-04,2.182557326047238506e-05,2.040163817754484194e-04,7.486714238780163393e-03,2.237838127413340102e-03,1.201437782846922347e-01,8.961067783987879891e-07,7.475391537214007892e-08,1.114987958809311676e-17,2.399512253327369857e-18,2.946368639707257787e-18,1.721697566125178888e-19,1.320194482902743215e-17,1.373512216532728861e-18,1.065363635597652535e-02,1.341547546601738194e-01,1.467099568499011479e-09,1.925139325544693211e-11,9.490865611509504115e-17,1.368544593869291350e-18,3.792957113491745919e-18,-4.035560299749342809e-19,-7.530620837743652737e-17,-9.545846818959627247e-19,-1.756423317601832288e-17,-6.314868314778993700e-19,-8.298130535802891593e-19,-2.055501456195089420e-17,-3.150778516134246460e-17,-1.255989957134307645e-17,3.382596617705265035e-09,3.605269359290626288e-10,9.800540913221630228e-11,2.322627975827103682e-10,1.205699127071780771e-09,8.851134688882787704e-05,2.607642413905747922e-08,1.742216667847824207e-07,2.256092087187455033e-09,1.589471468934047819e-14,3.714169191400768139e-12,1.667987607304397722e-18,-1.464812232335675798e-19,-6.242192881590217657e-17,2.751892995520863548e-13,9.602717293492314856e-11,5.056184702577014410e-12,7.246941595311420237e-01,-7.635371833724712201e-15,-7.284389309571634539e-19,-1.036354200358900038e-18,-9.294160171346892943e-20,-1.109868416595799906e-17
2.500000000000000139e-02,2.214620984449208663e+03,2.846678302923263626e+00,3.046185899307360867e-04,2.055871086551744662e-05,1.928024613313682092e-04,7.277145779529589804e-03,2.183194057391051393e-03,1.202725037811316622e-01,8.588870986699635070e-07,7.263058675127165466e-08,1.164644207373299630e-17,2.695775960736810117e-18,6.646805441664480580e-18,4.091247969724336696e-19,3.684316706120375838e-17,1.606221407290343108e-17,1.038270673854381834e-02,1.345828873836862338e-01,1.345687862543878079e-09,1.829968370522998427e-11,8.508463600299346095e-17,1.366676147036491502e-18,6.247867168924458290e-18,4.605366979908590292e-20,8.530390824462682389e-18,1.216693847350805402e-19,2.269971968770690860e-18,8.473105214057186950e-20,1.114671800645979692e-19,2.463922126200919611e-18,3.823436275580371419e-18,1.528746129533785669e-18,3.350100636066090926e-09,3.519253199636084276e-10,9.956598135338599293e-11,2.430880568796415442e-10,1.138107681321898226e-09,9.293257110041847242e-05,2.749143254091111070e-08,1.722054679163480083e-07,2.280959850678120912e-09,1.583784688540233222e-14,3.786569563700973999e-12,1.651959619903869979e-18,2.370778894596682351e-20,2.416687402785270104e-17,2.914641739527762066e-13,1.007977274240911993e-10,5.152224204649772088e-12,7.246895097504481020e-01,-7.606645662571511277e-15,9.828648110620598003e-20,1.403256082327367554e-19,1.234951262907260655e-20,1.422365264247716816e-18
2.600000000000000228e-02,2.217393952870223075e+03,2.849666428021316200e+00,2.972635031818462092e-04,1.955041930358414725e-05,1.838415904159079403e-04,7.104257275927510114e-03,2.138054737065208256e-03,1.203777541265525775e-01,8.289826006567221246e-07,7.090306283873612348e-08,1.112160187837160601e-17,2.145801855875303631e-18,3.398584723438035559e-18,2.027490696076871335e-19,1.686432218837387563e-17,4.648238017041367299e-18,1.015869279427646273e-02,1.349368450014299392e-01,1.251479433703343694e-09,1.753425025038993092e-11,7.671201124060798316e-17,1.137299514075141464e-18,3.797842351778943102e-18,-2.620679249360262277e-19,-5.148802646298444227e-17,-5.712577325146195602e-19,-1.118123069661171228e-17,-3.775931291325642772e-19,-4.995638668534397272e-19,-1.343464867971250397e-17,-1.993279278876821717e-17,-8.875871730064304919e-18,3.322818871047106472e-09,3.452848402740236091e-10,1.010217817098363745e-10,2.528893410851609771e-10,1.084157733077507196e-09,9.721815525859854275e-05,2.884150695761400426e-08,1.704267111597026940e-07,2.311430095728559444e-09,1.579633038674405469e-14,3.850933591737964227e-12,1.542269943580121363e-18,-8.609530301816833317e-20,-4.198657329535687279e-17,3.060451374349607671e-13,1.050775956018364528e-10,5.238079449301378842e-12,7.246854144179034618e-01,-8.125010017679475580e-15,-4.406666247229447824e-19,-6.327806381679738374e-19,-5.476528344732331622e-20,-7.114503882794406814e-18
2.700000000000000316e-02,2.219682138450567891e+03,2.852130358294137302e+00,2.911926176060747481e-04,1.873879695337631759e-05,1.766031914647441274e-04,6.960706143828169525e-03,2.100565093468932665e-03,1.204644781926162422e-01,8.046971870369779240e-07,6.948525006831910676e-08,1.127445423452758956e-17,2.213318758715522574e-18,4.852538858374928483e-18,2.953819737186614763e-19,2.668758262217404355e-17,1.106416204572221176e-17,9.972554577179520985e-03,1.352309558269718104e-01,1.177255231315211772e-09,1.691302788324498118e-11,7.089059871605447202e-17,1.106501897678410862e-18,4.718434603271037939e-18,-7.307015451333600590e-20,-1.476454279875058611e-17,-1.462011963109385763e-19,-2.932926547441596578e-18,-9.427493897658020961e-20,-1.240524644594839756e-19,-3.676613366287034737e-18,-5.351957565924177216e-18,-2.561522833358377834e-18,3.300338735742384725e-09,3.401748106184937985e-10,1.023869611291850662e-10,2.617687295859404706e-10,1.040629058774319444e-09,1.013906104371227013e-04,3.013867373765022371e-08,1.688691476734781782e-07,2.346600008280653797e-09,1.577250488585571975e-14,3.909330414199518602e-12,1.516775965042610495e-18,-1.920712223990776306e-20,4.433428804869199523e-19,3.191420965897191594e-13,1.089201003391441189e-10,5.315650559609441780e-12,7.246817330309647254e-01,-8.122095962081345522e-15,-1.108910057647613850e-19,-1.582908923157770764e-19,-1.363531375039147126e-20,-1.896830215464017831e-18
2.800000000000000058e-02,2.221576402213597248e+03,2.854169136012416175e+00,2.861695133921097665e-04,1.808102169938544088e-05,1.707177832263743263e-04,6.841142552875394481e-03,2.069364518777843786e-03,1.205362180477562162e-01,7.848486327064746101e-07,6.831611054632116626e-08,1.173980310815642909e-17,2.572160207929238097e-18,8.625226536505821360e-18,5.339023475234929978e-19,5.194731787024687470e-17,2.713087434550510340e-17,9.817643863490890799e-03,1.354757762342088390e-01,1.118180215741739458e-09,1.640628058249692265e-11,6.673637883945953784e-17,1.170277343198353075e-18,7.241187332003485566e-18,3.654218022612679889e-19,7.419397357616589900e-17,7.641669197901079289e-19,1.556312652768689481e-17,5.058340445466805545e-19,6.706755485102685912e-19,1.902088454323469836e-17,2.762261102559776494e-17,1.319228680083485638e-17,3.282256778567182065e-09,3.362950125504620284e-10,1.036732917394911528e-10,2.698105774768890493e-10,1.005283552517797537e-09,1.054668810590249687e-04,3.139216786579494318e-08,1.675156856388344969e-07,2.385826064223304255e-09,1.576468752484609150e-14,3.962747168825249640e-12,1.532030649943851435e-18,1.217005232123317953e-19,1.180758676145301960e-16,3.308842165185781234e-13,1.123681561085551549e-10,5.386319114221592578e-12,7.246783588474463578e-01,-7.376431090190194007e-15,5.959451057700651776e-19,8.575482696175854883e-19,7.243969232686103309e-20,9.917728172124339845e-18
2.999999999999999889e-02,2.224316425833460926e+03,2.857109805859022078e+00,2.788368045469793023e-04,1.714496194775164210e-05,1.623227128009839093e-04,6.666418451927875674e-03,2.023630798181276936e-03,1.206394753153814531e-01,7.563815102830930477e-07,6.662145995917894036e-08,1.120851959473943738e-17,2.068367105454533726e-18,5.514246448119624953e-18,3.374682508620157472e-19,3.230219052040352352e-17,1.561341778435499321e-17,9.590443264739683879e-03,1.358343858437939256e-01,1.035843544813308009e-09,1.567886302206749269e-11,5.983243389388861966e-17,9.707602884567353404e-19,4.924111788512212406e-18,6.572561293550444305e-20,1.383294280089819934e-17,1.236989868014561263e-19,2.610123860606688302e-18,7.996352721192401176e-20,1.061514441074260752e-19,3.482215770590665022e-18,4.920420320243492378e-18,2.466835310537003260e-18,3.259115332162694205e-09,3.317036212992403337e-10,1.060035161628945547e-10,2.832582767783445149e-10,9.548675171212393603e-10,1.133481563996823757e-04,3.378720326869365931e-08,1.654428268275887091e-07,2.476462269682999085e-09,1.578986698104053917e-14,4.054013464687566764e-12,1.436843481886443290e-18,2.121268484333088618e-20,5.120739771829785872e-17,3.500470853842101185e-13,1.180469645738196378e-10,5.508345562073929196e-12,7.246729628427064362e-01,-7.223690603941939062e-15,9.467761816521436918e-20,1.368039892665377044e-19,1.145156249422438536e-20,1.700667477130017370e-18
3.200000000000000067e-02,2.226300102726321711e+03,2.859237058086171679e+00,2.735293502617368810e-04,1.648307807345260123e-05,1.563574290707589920e-04,6.538355954518992527e-03,1.990223794026937682e-03,1.207142481367177167e-01,7.359899145458547860e-07,6.539452423878658641e-08,1.078495420386074785e-17,1.681697570662794657e-18,2.932535916794477079e-18,1.754825936960223944e-19,1.536256574253136807e-17,5.245107275423422971e-18,9.424766924663539533e-03,1.360959001444337069e-01,9.788716428446518107e-10,1.516108836867114889e-11,5.511263946791322341e-17,8.253037870173902782e-19,3.064833804627694152e-18,-1.922994853450933356e-19,-4.072032131279831056e-17,-3.772796489700087599e-19,-8.073104601323916178e-18,-2.497737578197106606e-19,-3.325533137260981698e-19,-9.896279743400396344e-18,-1.404846491016928155e-17,-7.480918904572278961e-18,3.246156471174326476e-09,3.294090109368888923e-10,1.081560805868400836e-10,2.947252630197884725e-10,9.191392135352262038e-10,1.210187282203601246e-04,3.609543641353146392e-08,1.638556668074001840e-07,2.575186293929492024e-09,1.585025717018134594e-14,4.134676035979360561e-12,1.370768990752521583e-18,-5.629770897884339143e-20,-2.603557577949881053e-17,3.659710765732894160e-13,1.228030534067589609e-10,5.616114005442768332e-12,7.246681065010358580e-01,-8.116590126604860593e-15,-2.970068992759348515e-19,-4.299361197046962612e-19,-3.535140853474082173e-20,-5.183107230753178760e-18
